Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 HUN,SVM,0,0,poly,11,0.522962962962963,60,100.0,1,-1,0.2833333333333333
 HUN,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.2833333333333333
 HUN,RF,50,30,0,10,0.5587242026266417,70,-1.0,0,-1,0.18571428571428567
 HUN,SVM,0,0,poly,10,0.5459662288930581,70,100.0,2,-1,0.8857142857142857
 HUN,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.11428571428571427
 HUN,RF,50,10,0,1,0.5639468690702087,80,-1.0,0,-1,0.325
 HUN,SVM,0,0,poly,12,0.5267552182163188,80,100.0,4,-1,0.65
 HUN,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.35
 HUN,RF,30,10,0,15,0.565,90,-1.0,0,-1,0.5333333333333333
 HUN,SVM,0,0,poly,15,0.5330769230769231,90,100.0,3,-1,0.4666666666666667
 HUN,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.5
 HUN,RF,50,50,0,5,0.5723196881091618,100,-1.0,0,-1,0.46
 HUN,SVM,0,0,rbf,10,0.5582846003898635,100,5.0,0,-1,0.6
 HUN,ZR,0,0,0,0,0.0,100,-1.0,0,-1,0.4
 KMT,RF,40,10,0,23,0.4299625468164794,10,-1.0,0,-1,0.8
 KMT,SVM,0,0,rbf,23,0.50187265917603,10,10.0,0,-1,0.7
 KMT,ZR,0,0,0,0,0.0,10,-1.0,0,-1,0.3
 KMT,RF,50,50,0,23,0.5486792452830188,20,-1.0,0,-1,0.25
 KMT,SVM,0,0,poly,19,0.5911949685534591,20,100.0,2,-1,0.35
 KMT,ZR,0,0,0,0,0.0,20,-1.0,0,-1,0.85
 KMT,RF,30,40,0,22,0.5842639593908628,30,-1.0,0,-1,0.4666666666666667
 KMT,SVM,0,0,poly,14,0.5733502538071066,30,100.0,2,-1,0.5333333333333333
 KMT,ZR,0,0,0,0,0.0,30,-1.0,0,-1,0.36666666666666653
 KMT,RF,30,50,0,23,0.6151088348271447,40,-1.0,0,-1,0.575
 KMT,SVM,0,0,linear,18,0.6443021766965429,40,100.0,0,-1,0.6
 KMT,ZR,0,0,0,0,0.0,40,-1.0,0,-1,0.325
 KMT,RF,10,20,0,6,0.567741935483871,50,-1.0,0,-1,0.5
 KMT,SVM,0,0,linear,16,0.5527741935483871,50,5.0,0,-1,0.52
 KMT,ZR,0,0,0,0,0.0,50,-1.0,0,-1,0.52
 KMT,RF,50,50,0,21,0.5578125,60,-1.0,0,-1,0.5666666666666667
 KMT,SVM,0,0,rbf,12,0.53671875,60,5.0,0,-1,0.65
 KMT,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.35
 KMT,RF,10,10,0,2,0.521419185282523,70,-1.0,0,-1,0.5142857142857142
 KMT,SVM,0,0,linear,21,0.5474375821287779,70,10.0,0,-1,0.5428571428571428
 KMT,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.5428571428571428
 KMT,RF,10,10,0,4,0.5385430463576159,80,-1.0,0,-1,0.5875
 KMT,SVM,0,0,linear,13,0.5449006622516557,80,1.0,0,-1,0.7125
 KMT,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.7125
 KMT,RF,50,40,0,8,0.5307486631016043,90,-1.0,0,-1,0.4888888888888889
 KMT,SVM,0,0,linear,10,0.5449197860962567,90,1.0,0,-1,0.6222222222222222
 KMT,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.5555555555555556
 KMT,RF,30,50,0,1,0.5500674763832658,100,-1.0,0,-1,0.52
 KMT,SVM,0,0,linear,10,0.5427800269905533,100,0.5,0,-1,0.34
 KMT,ZR,0,0,0,0,0.0,100,-1.0,0,-1,0.34
 BHP,RF,40,40,0,23,0.4775,10,-1.0,0,-1,0.0
 BHP,SVM,0,0,poly,19,0.53,10,100.0,2,-1,0.1
 BHP,ZR,0,0,0,0,0.0,10,-1.0,0,-1,0.0
 BHP,RF,40,10,0,17,0.5428211586901763,20,-1.0,0,-1,0.5
 BHP,SVM,0,0,linear,22,0.5496221662468513,20,5.0,0,-1,0.55
 BHP,ZR,0,0,0,0,0.0,20,-1.0,0,-1,0.95
 BHP,RF,50,10,0,2,0.5313850063532402,30,-1.0,0,-1,0.3
 BHP,SVM,0,0,linear,22,0.6066073697585769,30,10.0,0,-1,0.26666666666666666
 BHP,ZR,0,0,0,0,0.0,30,-1.0,0,-1,0.26666666666666666
 BHP,RF,40,10,0,14,0.5538461538461539,40,-1.0,0,-1,1.0
 BHP,SVM,0,0,linear,13,0.6374358974358975,40,100.0,0,-1,1.0
 BHP,ZR,0,0,0,0,0.0,40,-1.0,0,-1,1.0
 BHP,RF,10,10,0,1,0.5191214470284238,50,-1.0,0,-1,0.66
 BHP,SVM,0,0,poly,11,0.531266149870801,50,100.0,2,-1,0.5
 BHP,ZR,0,0,0,0,0.0,50,-1.0,0,-1,1.0
 BHP,RF,20,10,0,8,0.5282920469361148,60,-1.0,0,-1,0.4833333333333333
 BHP,SVM,0,0,poly,13,0.5288135593220339,60,0.5,2,-1,0.4833333333333333
 BHP,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.4833333333333333
 BHP,RF,50,30,0,11,0.5194736842105263,70,-1.0,0,-1,0.5714285714285714
 BHP,SVM,0,0,poly,13,0.5336842105263158,70,100.0,3,-1,0.6714285714285714
 BHP,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.3142857142857143
 BHP,RF,20,40,0,5,0.5297082228116711,80,-1.0,0,-1,0.425
 BHP,SVM,0,0,poly,11,0.5273209549071618,80,10.0,2,-1,0.4625
 BHP,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.4625
 BHP,RF,50,50,0,23,0.5231593038821954,90,-1.0,0,-1,0.6111111111111112
 BHP,SVM,0,0,poly,23,0.5400267737617135,90,1.0,4,-1,0.5555555555555556
 BHP,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.5555555555555556
 BHP,RF,50,40,0,4,0.5524324324324325,100,-1.0,0,-1,0.62
 BHP,SVM,0,0,poly,10,0.5059459459459461,100,0.5,4,-1,0.69
 BHP,ZR,0,0,0,0,0.0,100,-1.0,0,-1,0.69
 CUZ,RF,40,10,0,18,0.4956304619225968,10,-1.0,0,-1,0.9
 CUZ,SVM,0,0,poly,11,0.5458177278401998,10,100.0,2,-1,0.9
 CUZ,ZR,0,0,0,0,0.0,10,-1.0,0,-1,0.0
 CUZ,RF,10,10,0,19,0.4940880503144654,20,-1.0,0,-1,0.05
 CUZ,SVM,0,0,rbf,20,0.5680503144654088,20,100.0,0,-1,0.3
 CUZ,ZR,0,0,0,0,0.0,20,-1.0,0,-1,0.7
 CUZ,RF,20,10,0,23,0.5824873096446701,30,-1.0,0,-1,0.8333333333333334
 CUZ,SVM,0,0,rbf,14,0.5796954314720812,30,100.0,0,-1,0.7333333333333333
 CUZ,ZR,0,0,0,0,0.0,30,-1.0,0,-1,0.16666666666666666
 CUZ,RF,50,20,0,16,0.6017925736235595,40,-1.0,0,-1,0.775
 CUZ,SVM,0,0,linear,18,0.6524967989756723,40,100.0,0,-1,0.65
 CUZ,ZR,0,0,0,0,0.0,40,-1.0,0,-1,0.725
 CUZ,RF,30,20,0,4,0.568,50,-1.0,0,-1,0.32
 CUZ,SVM,0,0,rbf,15,0.5633548387096774,50,100.0,0,-1,0.64
 CUZ,ZR,0,0,0,0,0.0,50,-1.0,0,-1,0.64
 CUZ,RF,10,50,0,3,0.56875,60,-1.0,0,-1,0.45
 CUZ,SVM,0,0,rbf,19,0.56875,60,100.0,0,-1,0.2333333333333333
 CUZ,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.2333333333333333
 CUZ,RF,50,10,0,1,0.5676741130091985,70,-1.0,0,-1,0.3
 CUZ,SVM,0,0,poly,11,0.5779237844940868,70,100.0,2,-1,0.7571428571428571
 CUZ,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.15714285714285714
 CUZ,RF,20,30,0,17,0.5642384105960265,80,-1.0,0,-1,0.425
 CUZ,SVM,0,0,poly,17,0.5811920529801324,80,10.0,2,-1,0.0875
 CUZ,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.025
 CUZ,RF,40,10,0,1,0.5748663101604278,90,-1.0,0,-1,0.4
 CUZ,SVM,0,0,poly,10,0.5863636363636363,90,100.0,3,-1,0.6777777777777778
 CUZ,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.32222222222222224
 CUZ,RF,30,50,0,15,0.5678812415654519,100,-1.0,0,-1,0.53
 CUZ,SVM,0,0,rbf,12,0.5784075573549258,100,5.0,0,-1,0.58
 CUZ,ZR,0,0,0,0,0.0,100,-1.0,0,-1,0.58
 CWEN,RF,10,10,0,20,0.4361111111111111,10,-1.0,0,-1,0.1
 CWEN,SVM,0,0,poly,13,0.4944444444444445,10,10.0,3,-1,0.1
 CWEN,ZR,0,0,0,0,0.0,10,-1.0,0,-1,0.1
 CWEN,RF,50,50,0,8,0.5605839416058395,20,-1.0,0,-1,0.5
 CWEN,SVM,0,0,rbf,11,0.5445255474452555,20,100.0,0,-1,0.75
 CWEN,ZR,0,0,0,0,0.0,20,-1.0,0,-1,0.75
 CWEN,RF,20,10,0,18,0.5615384615384615,30,-1.0,0,-1,0.4
 CWEN,SVM,0,0,linear,21,0.6446153846153846,30,5.0,0,-1,0.5
 CWEN,ZR,0,0,0,0,0.0,30,-1.0,0,-1,0.5
 CWEN,RF,40,20,0,9,0.5580645161290323,40,-1.0,0,-1,0.55
 CWEN,SVM,0,0,linear,23,0.6080645161290322,40,10.0,0,-1,0.675
 CWEN,ZR,0,0,0,0,0.0,40,-1.0,0,-1,0.625
 CWEN,RF,20,20,0,5,0.5435897435897435,50,-1.0,0,-1,0.58
 CWEN,SVM,0,0,rbf,10,0.5606837606837607,50,10.0,0,-1,0.6
 CWEN,ZR,0,0,0,0,0.0,50,-1.0,0,-1,0.4
 CWEN,RF,50,30,0,12,0.5436363636363636,60,-1.0,0,-1,0.21666666666666667
 CWEN,SVM,0,0,poly,11,0.5854545454545454,60,5.0,4,-1,0.21666666666666667
 CWEN,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.16666666666666666
 CWEN,RF,40,20,0,6,0.5923076923076923,70,-1.0,0,-1,0.4
 CWEN,SVM,0,0,poly,15,0.6096153846153847,70,0.5,1,-1,0.24285714285714285
 CWEN,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.24285714285714285
 CWEN,RF,50,40,0,15,0.5711340206185567,80,-1.0,0,-1,0.3875
 CWEN,SVM,0,0,linear,17,0.6061855670103092,80,10.0,0,-1,0.4875
 CWEN,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.6375
 CWEN,RF,20,20,0,1,0.5222222222222223,90,-1.0,0,-1,0.37777777777777777
 CWEN,SVM,0,0,poly,10,0.58,90,0.5,1,-1,0.8111111111111111
 CWEN,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.8111111111111111
 CWEN,RF,10,20,0,16,0.5714285714285714,100,-1.0,0,-1,0.55
 CWEN,SVM,0,0,rbf,20,0.5642857142857143,100,1.0,0,-1,0.67
 CWEN,ZR,0,0,0,0,0.0,100,-1.0,0,-1,0.73
 ABR,RF,30,30,0,23,0.5555921052631579,10,-1.0,0,-1,0.6
 ABR,SVM,0,0,rbf,20,0.5384868421052632,10,100.0,0,-1,0.6
 ABR,ZR,0,0,0,0,0.0,10,-1.0,0,-1,0.6
 ABR,RF,10,10,0,6,0.4644518272425249,20,-1.0,0,-1,0.55
 ABR,SVM,0,0,rbf,15,0.5179401993355481,20,100.0,0,-1,0.1
 ABR,ZR,0,0,0,0,0.0,20,-1.0,0,-1,0.0
 ABR,RF,40,10,0,9,0.5563025210084034,30,-1.0,0,-1,0.7333333333333333
 ABR,SVM,0,0,linear,10,0.4991596638655462,30,100.0,0,-1,0.2333333333333333
 ABR,ZR,0,0,0,0,0.0,30,-1.0,0,-1,0.2333333333333333
 ABR,RF,40,20,0,19,0.5942176870748299,40,-1.0,0,-1,0.775
 ABR,SVM,0,0,linear,23,0.5659863945578232,40,100.0,0,-1,1.0
 ABR,ZR,0,0,0,0,0.0,40,-1.0,0,-1,1.0
 ABR,RF,20,10,0,4,0.5539518900343643,50,-1.0,0,-1,0.72
 ABR,SVM,0,0,linear,22,0.5316151202749141,50,100.0,0,-1,0.66
 ABR,ZR,0,0,0,0,0.0,50,-1.0,0,-1,0.66
 ABR,RF,10,10,0,21,0.5523478260869565,60,-1.0,0,-1,0.45
 ABR,SVM,0,0,poly,10,0.5387826086956522,60,5.0,3,-1,0.45
 ABR,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.45
 ABR,RF,40,20,0,1,0.5640845070422535,70,-1.0,0,-1,0.6428571428571429
 ABR,SVM,0,0,poly,18,0.5584507042253521,70,10.0,2,-1,0.6428571428571429
 ABR,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.6428571428571429
 ABR,RF,30,10,0,3,0.5049822064056939,80,-1.0,0,-1,0.75
 ABR,SVM,0,0,linear,17,0.5629893238434164,80,5.0,0,-1,0.7875
 ABR,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.75
 ABR,RF,30,40,0,1,0.5297297297297298,90,-1.0,0,-1,0.6777777777777778
 ABR,SVM,0,0,linear,10,0.5416216216216216,90,5.0,0,-1,0.9888888888888888
 ABR,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.9888888888888888
 ABR,RF,10,20,0,8,0.4974452554744526,100,-1.0,0,-1,0.75
 ABR,SVM,0,0,linear,13,0.5054744525547445,100,10.0,0,-1,1.0
 ABR,ZR,0,0,0,0,0.0,100,-1.0,0,-1,1.0
 INXN,RF,10,20,0,8,0.4272445820433437,10,-1.0,0,-1,0.5
 INXN,SVM,0,0,linear,20,0.5312693498452012,10,10.0,0,-1,0.5
 INXN,ZR,0,0,0,0,0.0,10,-1.0,0,-1,0.3
 INXN,RF,10,10,0,21,0.4839116719242902,20,-1.0,0,-1,0.45
 INXN,SVM,0,0,poly,11,0.4946372239747634,20,5.0,2,-1,0.5
 INXN,ZR,0,0,0,0,0.0,20,-1.0,0,-1,0.5
 INXN,RF,10,10,0,18,0.5387096774193548,30,-1.0,0,-1,1.0
 INXN,SVM,0,0,poly,19,0.5696774193548387,30,10.0,2,-1,0.8333333333333334
 INXN,ZR,0,0,0,0,0.0,30,-1.0,0,-1,1.0
 INXN,RF,40,10,0,15,0.5716171617161716,40,-1.0,0,-1,0.9
 INXN,SVM,0,0,poly,11,0.6072607260726073,40,100.0,2,-1,0.1
 INXN,ZR,0,0,0,0,0.0,40,-1.0,0,-1,0.9
 INXN,RF,30,40,0,16,0.5703703703703704,50,-1.0,0,-1,0.34
 INXN,SVM,0,0,poly,10,0.5797979797979798,50,0.5,3,-1,0.64
 INXN,ZR,0,0,0,0,0.0,50,-1.0,0,-1,0.64
 INXN,RF,20,10,0,16,0.6593103448275862,60,-1.0,0,-1,0.7166666666666667
 INXN,SVM,0,0,rbf,12,0.6006896551724138,60,1.0,0,-1,0.3
 INXN,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.3
 INXN,RF,40,20,0,3,0.5738515901060071,70,-1.0,0,-1,0.8
 INXN,SVM,0,0,poly,11,0.6,70,1.0,1,-1,0.5714285714285714
 INXN,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.5714285714285714
 INXN,RF,30,20,0,1,0.5992779783393501,80,-1.0,0,-1,0.6875
 INXN,SVM,0,0,poly,11,0.6014440433212996,80,100.0,2,-1,0.7
 INXN,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.7
 INXN,RF,40,30,0,1,0.6007407407407407,90,-1.0,0,-1,0.5555555555555556
 INXN,SVM,0,0,poly,10,0.6103703703703703,90,0.5,2,-1,0.5666666666666667
 INXN,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.5666666666666667
 INXN,RF,40,30,0,9,0.626615969581749,100,-1.0,0,-1,0.31
 INXN,SVM,0,0,poly,10,0.6045627376425855,100,5.0,4,-1,0.54
 INXN,ZR,0,0,0,0,0.0,100,-1.0,0,-1,0.54
 APH,RF,40,10,0,21,0.570287141073658,10,-1.0,0,-1,0.8
 APH,SVM,0,0,linear,12,0.6242197253433208,10,100.0,0,-1,0.2
 APH,ZR,0,0,0,0,0.0,10,-1.0,0,-1,0.1
 APH,RF,40,10,0,14,0.5037783375314862,20,-1.0,0,-1,0.0
 APH,SVM,0,0,linear,23,0.5136020151133501,20,100.0,0,-1,0.05
 APH,ZR,0,0,0,0,0.0,20,-1.0,0,-1,0.85
 APH,RF,40,10,0,10,0.5368020304568528,30,-1.0,0,-1,0.36666666666666653
 APH,SVM,0,0,rbf,12,0.5461928934010152,30,100.0,0,-1,0.7666666666666667
 APH,ZR,0,0,0,0,0.0,30,-1.0,0,-1,0.2333333333333333
 APH,RF,30,40,0,6,0.5715749039692701,40,-1.0,0,-1,0.9
 APH,SVM,0,0,linear,12,0.6033290653008963,40,100.0,0,-1,1.0
 APH,ZR,0,0,0,0,0.0,40,-1.0,0,-1,1.0
 APH,RF,40,50,0,1,0.6031007751937985,50,-1.0,0,-1,0.62
 APH,SVM,0,0,linear,16,0.5956072351421189,50,100.0,0,-1,0.84
 APH,ZR,0,0,0,0,0.0,50,-1.0,0,-1,0.62
 APH,RF,40,10,0,1,0.55859375,60,-1.0,0,-1,0.4166666666666667
 APH,SVM,0,0,linear,10,0.6169270833333333,60,100.0,0,-1,0.36666666666666653
 APH,ZR,0,0,0,0,0.0,60,-1.0,0,-1,0.36666666666666653
 APH,RF,20,10,0,20,0.5253613666228647,70,-1.0,0,-1,0.12857142857142856
 APH,SVM,0,0,linear,11,0.6233902759526938,70,100.0,0,-1,0.2
 APH,ZR,0,0,0,0,0.0,70,-1.0,0,-1,0.2
 APH,RF,40,10,0,21,0.5978779840848807,80,-1.0,0,-1,0.4875
 APH,SVM,0,0,linear,15,0.6336870026525199,80,1.0,0,-1,0.375
 APH,ZR,0,0,0,0,0.0,80,-1.0,0,-1,0.375
 APH,RF,20,20,0,22,0.5609625668449197,90,-1.0,0,-1,0.7666666666666667
 APH,SVM,0,0,linear,17,0.6360962566844921,90,100.0,0,-1,0.7666666666666667
 APH,ZR,0,0,0,0,0.0,90,-1.0,0,-1,0.7666666666666667
 APH,RF,10,30,0,1,0.6037786774628879,100,-1.0,0,-1,0.74
 APH,SVM,0,0,linear,14,0.6383265856950068,100,100.0,0,-1,0.73
 APH,ZR,0,0,0,0,0.0,100,-1.0,0,-1,0.68
LAZ,KNN,0,0,hamming,17,0.5047787610619469,10,-1.0,0,11,0.5
 LAZ,KNN,0,0,manhattan,20,0.5501792114695341,20,-1.0,0,11,0.5
 LAZ,KNN,0,0,braycurtis,17,0.5430127041742286,30,-1.0,0,11,0.5333333333333333
 LAZ,KNN,0,0,manhattan,11,0.5354128440366972,40,-1.0,0,7,0.375
 LAZ,KNN,0,0,chebyshev,11,0.5323420074349442,50,-1.0,0,7,0.4
 LAZ,KNN,0,0,canberra,20,0.5487758945386064,60,-1.0,0,11,0.26666666666666666
 LAZ,KNN,0,0,chebyshev,14,0.5184761904761904,70,-1.0,0,3,0.7285714285714285
 LAZ,KNN,0,0,hamming,10,0.5301158301158301,80,-1.0,0,5,0.5875
 LAZ,KNN,0,0,braycurtis,12,0.5213307240704501,90,-1.0,0,7,0.6
 LAZ,KNN,0,0,braycurtis,15,0.5433663366336634,100,-1.0,0,5,0.64
 IX,KNN,0,0,hamming,10,0.4478481012658228,10,-1.0,0,9,0.7
 IX,KNN,0,0,hamming,22,0.4973180076628352,20,-1.0,0,11,0.55
 IX,KNN,0,0,euclidean,12,0.4894329896907216,30,-1.0,0,5,0.2
 IX,KNN,0,0,hamming,10,0.5049350649350649,40,-1.0,0,3,0.45
 IX,KNN,0,0,hamming,10,0.5035386631716907,50,-1.0,0,3,0.16
 IX,KNN,0,0,hamming,12,0.5113756613756614,60,-1.0,0,11,0.2
 IX,KNN,0,0,hamming,10,0.4986666666666666,70,-1.0,0,5,0.5
 IX,KNN,0,0,hamming,10,0.5047106325706595,80,-1.0,0,3,0.3375
 IX,KNN,0,0,hamming,22,0.5201086956521739,90,-1.0,0,3,0.5333333333333333
 IX,KNN,0,0,canberra,11,0.5106849315068493,100,-1.0,0,3,0.47
 HUN,KNN,0,0,canberra,15,0.4397905759162304,10,-1.0,0,9,0.8
 HUN,KNN,0,0,braycurtis,21,0.5252204585537918,20,-1.0,0,9,0.45
 HUN,KNN,0,0,euclidean,10,0.545,30,-1.0,0,7,0.7333333333333333
 HUN,KNN,0,0,chebyshev,10,0.5587703435804702,40,-1.0,0,5,0.825
 HUN,KNN,0,0,hamming,20,0.5202925045703839,50,-1.0,0,7,0.3
 HUN,KNN,0,0,hamming,11,0.5040740740740741,60,-1.0,0,9,0.65
 HUN,KNN,0,0,canberra,12,0.5433395872420262,70,-1.0,0,3,0.3
 HUN,KNN,0,0,canberra,17,0.5351043643263758,80,-1.0,0,9,0.3625
 HUN,KNN,0,0,euclidean,11,0.5442307692307692,90,-1.0,0,3,0.5666666666666667
 HUN,KNN,0,0,canberra,11,0.5610136452241715,100,-1.0,0,9,0.45
 KMT,KNN,0,0,hamming,10,0.4531835205992509,10,-1.0,0,9,0.7
 KMT,KNN,0,0,braycurtis,20,0.5559748427672956,20,-1.0,0,11,0.45
